batch,inst_code,inst,major_code,major,first,second,plan_num
本科批,0177,沈阳音乐学院,01,艺术史论(三好校区音乐学系),历史,不限,21
本科批,0285,苏州大学,01,汉语言文学(师范),历史,不限,1
本科批,1033,唐山学院,01,会计学,历史,不限,4
本科批,0070,天津财经大学,01,经济学,历史,不限,2
本科批,4087,天津财经大学珠江学院,01,会计学,历史,不限,2
本科批,3660,天津商业大学宝德学院,01,英语,历史,不限,1
本科批,0068,天津外国语大学,01,外国语言文学类(英语类)(英语、翻译、商务英语),历史,不限,2
本科批,3658,天津外国语大学滨海外事学院,01,英语,历史,不限,1
本科批,0351,温州大学,01,财务管理,历史,不限,1
本科批,3571,无锡太湖学院,01,金融学,历史,不限,3
本科批,0712,西北农林科技大学,01,法学,历史,不限,2
本科批,0651,西南财经大学,01,金融学类[金融学、金融工程、信用管理、金融学(证券与期货方向)、投资学],历史,不限,3
本科批,4037,西南财经大学天府学院,01,会计学,历史,不限,2
本科批,0384,厦门大学,01,人文科学试验班(汉语言文学、戏剧影视文学、汉语言、历史学、考古学、哲学),历史,不限,2
本科批,2709,厦门华厦学院,01,金融学,历史,不限,1
本科批,X012,香港珠海学院,01,商学院(会计及银行；工商管理学；财务金融学；金融及资讯管理学),历史,不限,2
本科批,3561,新疆科技学院,01,会计学,历史,不限,2
本科批,1066,烟台大学,01,汉语言文学,历史,不限,4
本科批,0216,燕山大学,01,经济与金融,历史,不限,2
本科批,3987,扬州大学广陵学院,01,法学,历史,不限,2
本科批,4435,营口理工学院,01,金融工程,历史,不限,8
本科批,0459,郑州大学,01,经济学类(经济学、经济统计学、金融学、国际经济与贸易),历史,不限,5
本科批,0485,郑州航空工业管理学院,01,工商管理类[会计学、会计学(注册会计师方向)、财务管理、审计学、工商管理、人力资源管理、市场营销],历史,不限,2
本科批,0002,中国人民大学,01,人文科学试验班[哲学、宗教学、伦理学、汉语言文学、汉语言、历史学、世界史、考古学、艺术管理(艺术管理专业选择遵循学生意愿，不设人数限制)],历史,不限,3
本科批,0053,中国政法大学,01,哲学(拔尖创新人才培养实验班),历史,不限,2
本科批,0364,安徽农业大学,01,农学,历史,化学|生物,1
本科批,0162,辽宁中医药大学,01,中医学(5+3一体化),历史,化学|生物,34
本科批,0157,沈阳农业大学,01,农学,历史,化学|生物,15
本科批,0748,青海民族大学,01,经济学,历史,政治|地理,2
本科批,0364,安徽农业大学,02,茶学,物理,化学,2
本科批,9001,北京大学医学部,02,临床医学(本博连读),物理,化学,3
本科批,0010,北京化工大学,02,化学,物理,化学,2
本科批,0161,大连医科大学,02,临床医学(5+3一体化，儿科学),物理,化学,12
本科批,2617,广州城市理工学院,02,新能源汽车工程,物理,化学,10
本科批,0214,哈尔滨理工大学,02,能源与动力工程,物理,化学,3
本科批,0463,河南工业大学,02,材料科学与工程,物理,化学,2
本科批,3596,华北理工大学冀唐学院,02,医学影像技术,物理,化学,5
本科批,0404,华东交通大学,02,建筑环境与能源应用工程,物理,化学,2
本科批,0192,吉林化工学院,02,轻化工程,物理,化学,2
本科批,0408,景德镇陶瓷大学,02,材料化学,物理,化学,1
本科批,0732,兰州交通大学,02,交通工程,物理,化学,1
本科批,1070,洛阳理工学院,02,无机非金属材料工程,物理,化学,2
本科批,0229,牡丹江医学院,02,制药工程,物理,化学,3
本科批,3437,南昌医学院,02,预防医学,物理,化学,1
本科批,3322,山东现代学院,02,康复治疗学,物理,化学,3
本科批,0113,山西农业大学,02,农学,物理,化学,3
本科批,0163,沈阳药科大学,02,药学(英语强化班),物理,化学,42
本科批,0025,首都医科大学,02,口腔医学(阶平班),物理,化学,1
本科批,0058,天津工业大学,02,非织造材料与工程,物理,化学,2
本科批,4435,营口理工学院,02,应用化学,物理,化学,34
本科批,0338,浙江理工大学,02,化学类(应用化学、材料化学),物理,化学,2
本科批,1415,中国地质大学(北京),02,地质学类(地质地矿类)[地质学、地质学(地质地球物理复合)、地质学(旅游地学)、资源勘查工程(固体矿产)、地球化学、地球信息科学与技术(大数据与数字地球)],物理,化学,8
本科批,0425,中国石油大学(华东),02,地质学,物理,化学,2
本科批,0316,中国药科大学,02,药学(拔尖创新班),物理,化学,2
本科批,3215,辽宁师范大学海华学院,02,思想政治教育,物理,政治,3
本科批,0226,哈尔滨医科大学,02,临床医学(5+3一体化),物理,化学&生物,3
本科批,3706,吉林医药学院,02,临床医学,物理,化学&生物,4
本科批,0678,昆明医科大学,02,麻醉学,物理,化学&生物,1
本科批,0114,山西医科大学,02,临床医学(5+3一体化儿科学),物理,化学&生物,1
本科批,0206,白城师范学院,02,小学教育(师范类),物理,不限,3
本科批,1629,北华航天工业学院,02,国际经济与贸易,物理,不限,1
本科批,0006,北京航空航天大学,02,理科试验班类(华罗庚数学拔尖计划)(数学与应用数学),物理,不限,1
本科批,0004,北京交通大学,02,电子信息类(通信与控制)(通信工程、轨道交通信号与控制、自动化、电子科学与技术、信息工程、智能装备与系统),物理,不限,9
本科批,0008,北京科技大学,02,工科试验班类(材料科学与工程、计算机类、自动化类、机械类、通信工程、土木类、安全工程),物理,不限,6
本科批,0007,北京理工大学,02,工科试验班(徐特立英才班)(飞行器设计与工程、飞行器动力工程、航空航天工程、武器发射工程、探测制导与控制技术、工程力学、武器系统与工程、弹药工程与爆炸技术、特种能源技术与工程、安全工程、机械电子工程、智能无人系统技术、车辆工程、装甲车辆工程、能源与动力工程、机械工程、工业工程、智能制造工程、能源与动力工程(含管理双学位)、自动化、电气工程及其自动化、计算机科学与技术、软件工程、人工智能、数据科学与大数据技术、网络空间安全、密码科学与技术、光电信息科学与工程、测控技术与仪器、智能感知工程、电子信息工程、电子科学与技术、通信工程、信息对抗技术、微电子科学与工程),物理,不限,8
本科批,6401,北京师范大学-香港浸会大学联合国际学院,02,新闻传播学类(中外合作办学)[广告学(中外合作办学)、传播学(中外合作办学)],物理,不限,6
本科批,0013,北京邮电大学,02,计算机类(元班)(计算机科学与技术、网络空间安全),物理,不限,11
本科批,0032,北京语言大学,02,金融学,物理,不限,2
本科批,0167,渤海大学,02,电子信息工程,物理,不限,43
本科批,0710,长安大学,02,道路桥梁与渡河工程(国际工程班),物理,不限,2
本科批,3603,长春财经学院,02,审计学,物理,不限,3
本科批,3602,长春电子科技学院,02,新能源科学与工程,物理,不限,12
本科批,1437,长春工程学院,02,电子信息工程,物理,不限,2
本科批,0190,长春工业大学,02,机械电子工程,物理,不限,1
本科批,3601,长春工业大学人文信息学院,02,机械设计制造及其自动化,物理,不限,3
本科批,3605,长春建筑学院,02,电子信息工程,物理,不限,4
本科批,3606,长春科技学院,02,人工智能,物理,不限,5
本科批,2636,成都东软学院,02,人工智能,物理,不限,1
本科批,0616,成都理工大学,02,测绘工程,物理,不限,2
本科批,3668,成都理工大学工程技术学院,02,能源与动力工程,物理,不限,3
本科批,0621,成都信息工程大学,02,应用气象学,物理,不限,1
本科批,1799,重庆工商大学,02,经济与贸易类(贸易经济、国际经济与贸易),物理,不限,3
本科批,3631,大连东软信息学院,02,网络工程,物理,不限,50
本科批,0152,大连工业大学,02,日语,物理,不限,18
本科批,3203,大连工业大学艺术与信息工程学院,02,英语,物理,不限,75
本科批,0151,大连海事大学,02,电子信息类(电子信息工程、电子信息科学与技术、通信工程、光电信息科学与工程),物理,不限,33
本科批,3207,大连科技学院,02,机械电子工程,物理,不限,30
本科批,2026,大连民族大学,02,旅游管理,物理,不限,5
本科批,3212,大连医科大学中山学院,02,助产学,物理,不限,16
本科批,0173,东北财经大学,02,经济统计学,物理,不限,40
本科批,9145,东北大学秦皇岛分校,02,外国语言文学类(英语、日语),物理,不限,4
本科批,0220,东北石油大学,02,安全工程,物理,不限,2
本科批,0036,对外经济贸易大学,02,经济学类(国际经济与贸易、财政学、税收学),物理,不限,2
本科批,2574,广东东软学院,02,网络工程,物理,不限,8
本科批,3830,广西外国语学院,02,法语,物理,不限,1
本科批,0600,广西中医药大学,02,中医学,物理,不限,1
本科批,3643,广西中医药大学赛恩斯新医药学院,02,中医学,物理,不限,6
本科批,3902,广州新华学院,02,法学,物理,不限,2
本科批,0217,哈尔滨工程大学,02,航空航天类(飞行器设计与工程、飞行器动力工程、工程力学、土木工程),物理,不限,16
本科批,8213,哈尔滨工业大学(深圳),02,工科试验班(计算机与电子通信)(计算机科学与技术、数据科学与大数据技术、通信工程、光电信息科学与工程),物理,不限,16
本科批,9213,哈尔滨工业大学(威海),02,工科试验班(计算机与电子通信)(计算机科学与技术、人工智能、网络空间安全、通信工程、海洋信息工程、电子信息工程、微电子科学与工程),物理,不限,35
本科批,3306,哈尔滨广厦学院,02,学前教育(师范类),物理,不限,4
本科批,3301,哈尔滨远东理工学院,02,数据科学与大数据技术,物理,不限,9
本科批,4829,海南比勒费尔德应用科学大学,02,计算机科学与技术,物理,不限,7
本科批,9359,合肥工业大学(宣城校区),02,新能源材料与器件,物理,不限,2
本科批,0077,河北地质大学,02,地质类(地质学、古生物学、资源勘查工程、海洋资源与环境),物理,不限,7
本科批,4225,河北东方学院,02,经济与金融,物理,不限,2
本科批,3578,河北工程大学科信学院,02,英语,物理,不限,1
本科批,2796,河北工程技术学院,02,智能科学与技术,物理,不限,3
本科批,0084,河北建筑工程学院,02,材料科学与工程,物理,不限,2
本科批,3391,河北科技学院,02,财务管理,物理,不限,3
本科批,4432,河北中医药大学,02,中医学,物理,不限,2
本科批,0740,河西学院,02,法学,物理,不限,2
本科批,3298,黑龙江财经学院,02,金融学,物理,不限,2
本科批,1445,黑龙江工业学院,02,智能制造工程,物理,不限,1
本科批,0219,黑龙江科技大学,02,自动化,物理,不限,3
本科批,0228,黑龙江中医药大学,02,中医学(5+3一体化，专业硕士儿科学),物理,不限,2
本科批,2034,湖南第一师范学院,02,小学教育(师范类),物理,不限,1
本科批,2649,湖南科技大学潇湘学院,02,机械设计制造及其自动化,物理,不限,1
本科批,0543,湖南理工学院,02,法学,物理,不限,2
本科批,0541,湖南中医药大学,02,中医学,物理,不限,3
本科批,0054,华北电力大学(北京),02,电子信息类(电子信息工程、电子科学与技术、通信工程),物理,不限,5
本科批,0081,华北理工大学,02,矿业类(采矿工程、矿物加工工程),物理,不限,5
本科批,0561,华南理工大学,02,工科试验班(智能装备与先进制造)(机械工程、机械电子工程、智能车辆工程、过程装备与控制工程、材料成型及控制工程),物理,不限,4
